person_id,name,gender,age,id_card,insurance_type,region,register_date,status
P202300618,曹杰,男,63,410102196106039902,城乡居民,周口市,2020-11-11,在保
P202300876,周勇,男,82,410202194210218189,灵活就业,漯河市,2023-05-29,在保
P202301432,韩浩然,男,64,410105196011025778,城乡居民,洛阳市,2020-02-10,在保
P202300548,傅晓红,,46,410102197804173125,城乡居民,信阳市,2022-03-16,在保
P202303403,于美琳,女,53,410502197107216870,灵活就业,南阳市,2023-08-16,在保
P202304592,韩美琳,女,53,410302197112048797,城镇职工,南阳市,2022-01-08,在保
P202304267,胡建华,男,55,410202196911140476,城镇职工,信阳市,2022-09-11,在保
P202303932,彭雨彤,女,77,410302194706014341,城乡居民,鹤壁市,2024-05-01,在保
P202302719,苏淑珍,女,39,410105198503018973,灵活就业,洛阳市,2022-10-10,在保
P202304772,吕娜,女,32,410104199211249159,灵活就业,新乡市,2020-02-15,在保
P202304123,孙子轩,男,67,410202195712263122,城乡居民,信阳市,2021-02-26,在保
P202301862,朱俊杰,男,200,410105196006227739,城镇职工,商丘市,2020-11-30,退保
P202300641,林天宇,男,43,410102198103210514,城乡居民,鹤壁市,2020-07-18,在保
P202303049,曾桂英,女,57,410702196702115485,城乡居民,漯河市,2021-10-22,在保
P202300638,曹波,男,51,410502197311105118,城镇职工,鹤壁市,2022-07-09,退保
P202304904,曹永强,男,43,410102198101186530,城镇职工,焦作市,2022-07-24,在保
P202304800,黄晓红,女,63,410402196106177064,城镇职工,许昌市,2020-10-24,在保
P202303048,林明,男,43,410702198108270034,城乡居民,周口市,2023-08-18,停保
P202302097,张斌,男,62,,城镇职工,郑州市,2023-08-16,在保
P202302527,韩雨彤,女,57,410702196701281210,城乡居民,信阳市,2023-04-15,在保
P202303139,沈文博,男,58,410302196612052798,城镇职工,信阳市,2024-01-09,在保
P202303748,韩鹏,男,53,410104197112224685,城乡居民,平顶山市,2022-01-17,在保
P202302900,朱建华,男,55,410103196910083188,城镇职工,平顶山市,2023-03-17,在保
P202300922,孙涛,男,31,410104199304099236,城镇职工,信阳市,2023-07-07,停保
P202300547,高淑珍,女,60,410103196406168879,城乡居民,驻马店市,2020-06-29,在保
P202303740,梁浩然,男,25,410103199907049865,城职,商丘市,2024-04-14,在保
P202301901,吕莉,女,62,410702196209177952,城乡居民,漯河市,2024-04-14,在保
P202302029,林秀英,女,53,410103197109022786,灵活就业,商丘市,,在保
P202302302,黄玲,女,32,410502199207195663,城镇职工,郑州市,2022-02-06,在保
P202301886,董静,女,55,410302196905281686,灵活就业,洛阳市,2020-10-28,在保
P202301643,曾艳,女,48,410104197610068339,城乡居民,洛阳市,2023-10-06,在保
P202304399,马嘉伟,男,69,410104195501161471,城镇职工,南阳市,2021-01-08,在保
P202304859,蒋志强,男,52,410102197202096920,城乡居民,漯河市,2023-06-13,在保
P202302098,赵艳,女,30,410103199404215510,城镇职工,郑州市,2021-07-12,在保
P202304402,韩宇航,男,69,410402195510211222,灵活就业,郑州市,2022-07-11,退保
P202303634,朱超,男,63,410702196112224704,城镇职工,许昌市,2022-12-22,在保
P202304540,冯子轩,男,63,410502196109160234,灵活就业,漯河市,2020-06-13,在保
P202303352,邓波,男,43,410402198105221281,城乡居民,商丘市,2024-01-28,退保
P202300837,陈国强,男,77,,城镇职工,鹤壁市,2021-04-11,停保
P202300602,叶勇,男,33,410402199109103999,城乡居民,周口市,2022-07-04,在保
P202302185,梁梦瑶,女,10,410202201409288374,灵活就业,南阳市,2021-06-27,在保
P202303942,韩浩,男,72,410402195205246401,城职,郑州市,2022-01-25,在保
P202302529,蒋玲,女,87,410402193701087305,城乡居民,郑州市,2022-05-11,在保
P202304352,丁晨曦,男,50,410502197403282971,灵活就业,洛阳市,2022-05-12,停保
P202301583,苏建国,男,31,410402199307118179,城镇职工,信阳市,2021-12-11,在保
P202304311,袁建国,男,50,410702197411283743,城乡居民,洛阳市,2020-08-13,在保
P202303536,张凤英,女,78,410502194611213087,城乡居民,驻马店市,2024-02-05,在保
P202303227,李建国,男,34,410105199007193862,城镇职工,南阳市,2023-02-26,在保
P202301071,赵勇,男,49,410104197502035065,城镇职工,漯河市,2021-03-01,在保
P202301776,阎超,男,26,410302199810179701,城镇职工,许昌市,2023-04-26,在保
P202304858,蔡俊杰,男,67,410103195707219226,城乡,郑州市,2021-04-04,在保
P202301284,何淑珍,女,67,410702195702214988,城镇职工,焦作市,2020-06-19,在保
P202303113,王勇,男,44,410106198012181524,城镇职工,驻马店市,2023-01-19,在保
P202304803,董淑珍,女,24,410103200007288462,灵活就业,漯河市,2023-03-24,在保
P202301837,张芳,女,29,410106199510085568,城乡居民,洛阳市,2024-01-04,在保
P202304287,唐丽,女,41,410104198310129507,城乡居民,平顶山市,2024-03-07,在保
P202301020,许雪,女,57,410302196702197326,城乡居民,驻马店市,2023-03-29,在保
P202303272,曾雪,女,34,410402199006102855,城乡居民,驻马店市,2021-06-12,停保
P202301327,张紫薇,女,33,410402199104096219,城乡居民,南阳市,2020-05-01,在保
P202300476,程军,男,45,410302197911262253,城镇职工,平顶山市,2021-10-08,在保
P202303517,董志强,男,35,410102198909242798,城镇职工,周口市,2022-03-26,在保
P202301652,郭子轩,男,55,410106196912042788,城镇职工,平顶山市,2021-09-27,在保
P202304078,魏波,男,13,410104201105090740,灵活就业,南阳市,2022-03-07,在保
P202304330,薛凤英,女,42,410702198210027493,灵活就业,洛阳市,2022-06-27,在保
P202304484,高秀兰,女,59,410402196503229543,城镇职工,周口市,2024-03-12,在保
P202302524,吴伟,男,44,410302198002052439,城乡居民,南阳市,2023-10-27,在保
P202302635,贾紫薇,女,80,410106194403199160,城镇职工,鹤壁市,2022-05-08,在保
P202301374,叶玲,女,20,410103200402246179,城镇职工,鹤壁市,2022-01-12,在保
P202300740,罗涛,男,68,410104195608213246,灵活就业,平顶山市,2020-03-10,在保
P202303692,傅霞,女,65,410106195912061665,城乡居民,周口市,2021-11-12,在保
P202304785,程建华,男,95,410102192910112587,城镇职工,鹤壁市,2023-08-22,在保
P202300868,高霞,女,56,410202196802108628,城乡居民,驻马店市,2023-01-24,在保
P202301141,赵雨彤,女,44,410104198011195693,城镇职工,新乡市,2021-06-01,在保
P202300998,傅紫薇,女,61,410702196305071880,城镇职工,开封市,2023-03-17,在保
P202301338,何文博,男,44,410202198009156693,城镇职工,平顶山市,2023-03-22,停保
P202300542,张晓红,女,29,410105199511121591,城乡居民,洛阳市,2024-02-23,在保
P202301100,郑霞,女,56,410502196802124413,城镇职工,开封市,2022-03-23,在保
P202301133,萧敏,女,79,410102194510100349,城乡居民,信阳市,2020-03-28,停保
P202304902,袁辉,男,31,,城镇职工,安阳市,2023-04-16,在保
P202304899,曾斌,男,62,410702196210227760,城镇职工,平顶山市,2023-10-17,停保
P202302259,黄天宇,男,3,410106202110249738,城镇职工,南阳市,2020-01-09,在保
P202304066,谢凤英,女,38,410502198610234472,城镇职工,洛阳市,2021-02-02,在保
P202300060,叶伟,男,67,410105195701201563,灵活就业,开封市,2022-08-27,在保
P202302943,郭伟,男,61,410105196305180051,城乡居民,鹤壁市,2021-11-14,停保
P202301939,张辉,男,69,410104195506255749,城镇职工,南阳市,2021-03-30,在保
P202302628,于鹏,男,62,410202196208180419,城镇职工,平顶山市,2022-08-09,在保
P202304987,徐超,男,46,410302197805194544,城镇职工,信阳市,2023-01-29,在保
P202301079,于美琳,女,77,410702194712098355,城镇职工,周口市,2020-08-08,在保
P202302978,胡天宇,男,34,410102199011029367,城乡居民,商丘市,2024-01-16,在保
P202304881,马永强,男,67,410105195710216761,城乡居民,商丘市,2020-12-12,在保
P202302536,薛强,男,44,410402198008204578,城乡居民,郑州市,2020-10-18,在保
P202300941,郭文博,男,26,410402199811272207,城乡居民,安阳市,2023-12-13,退保
P202301081,彭诗涵,女,43,410502198106130301,灵活就业,开封市,2021-10-22,在保
P202300188,梁明,男,48,410106197608081441,城乡居民,郑州市,2021-08-17,停保
P202302687,谢强,男,58,410102196602049205,城乡居民,安阳市,2022-03-12,在保
P202302086,曹军,男,28,410104199608137664,城镇职工,新乡市,2021-03-27,在保
P202302250,杨思琪,女,66,410102195811073700,城镇职工,郑州市,2022-04-25,退保
P202304941,郭永强,男,60,410105196406288931,城乡居民,信阳市,2020-09-24,在保
P202302024,傅永强,男,26,410104199812039867,城乡居民,商丘市,2023-07-14,在保
P202303783,赵秀兰,女,31,410302199308099910,城乡居民,信阳市,2023-02-12,停保
P202301493,吴文博,男,39,410202198506137746,城镇职工,郑州市,2022-11-10,在保
P202303680,刘雪,女,48,410402197608281371,城乡居民,郑州市,2022-07-08,在保
P202300227,董文彬,男,51,410102197304240456,城乡居民,信阳市,2021-04-24,在保
P202303371,,男,48,410202197605067494,城乡居民,鹤壁市,2022-09-29,在保
P202301930,王娜,女,85,410502193911275292,城镇职工,开封市,2023-11-11,在保
P202303642,邓静,女,46,410402197806082415,城乡居民,鹤壁市,2021-11-09,在保
P202304535,吕建华,男,63,410202196112092638,灵活就业,信阳市,2023-02-02,在保
P202301405,王飞,男,67,410102195710193831,城镇职工,开封市,2021-01-21,在保
P202302180,苏飞,男,50,410302197402126484,城乡居民,信阳市,2023-09-25,在保
P202300698,贾明,男,27,410105199703034351,城镇职工,洛阳市,2020-02-08,在保
P202301125,刘秀英,女,79,410103194506200994,城镇职工,周口市,2022-09-13,在保
P202302891,陈辉,男,52,410103197204035446,城镇职工,南阳市,2020-03-07,在保
P202302979,阎梦瑶,女,59,410202196509271576,城镇职工,鹤壁市,2020-02-21,在保
P202301779,叶凤英,女,42,410106198205281712,城乡居民,信阳市,2023-12-17,在保
P202302918,董佳慧,女,62,410702196206027359,城镇职工,郑州市,2021-06-10,停保
P202301038,林艳,女,23,410702200102055807,灵活就业,洛阳市,2020-01-31,在保
P202304218,董凤英,女,41,410102198306123058,城乡居民,周口市,2023-04-12,在保
P202302257,曾佳慧,女,65,410102195907132650,城镇职工,焦作市,2020-07-20,在保
P202300314,孙明,男,64,410102196007038987,城乡居民,鹤壁市,2021-08-01,在保
P202302282,黄桂英,女,37,410502198706117621,城乡居民,开封市,2023-01-23,在保
P202301417,赵浩,男,51,410105197312110743,灵活就业,信阳市,2021-02-27,在保
P202301037,董佳慧,女,27,,城职,郑州市,2023-12-30,在保
P202302160,罗明,男,60,410302196403196199,城镇职工,安阳市,2022-02-09,在保
P202304206,唐美琳,女,38,410302198610255094,城乡居民,信阳市,2020-11-06,在保
P202301755,宋宇航,男,59,410702196512242358,城镇职工,南阳市,2024-01-12,在保
P202303177,吕雨彤,女,23,410105200111133341,城镇职工,开封市,2023-07-03,在保
P202304304,叶淑珍,女,62,410402196211234684,城乡居民,周口市,2023-11-05,在保
P202302752,冯思琪,女,78,410402194605027376,城乡居民,驻马店市,2022-10-06,在保
P202303274,贾飞,男,62,410302196203234645,灵活就业,商丘市,2020-05-11,退保
P202303414,蒋志强,男,35,410702198906219614,城乡居民,洛阳市,2022-09-18,退保
P202303500,杨慧,女,43,410702198102193543,城镇职工,平顶山市,2023-02-11,在保
P202301507,李娜,女,62,410402196207069960,城乡居民,周口市,2020-03-31,在保
P202301924,周秀兰,女,54,410104197003209657,城镇职工,焦作市,2022-11-15,在保
P202300449,张永强,男,40,410202198407169397,城镇职工,漯河市,2020-04-05,在保
P202302489,宋永强,男,50,410106197402135340,城乡居民,南阳市,2023-11-29,在保
P202302577,黄佳慧,女,76,410105194812202605,城镇职工,鹤壁市,2022-04-23,在保
P202301085,胡艳,女,56,410402196808022816,城镇职工,洛阳市,2020-09-11,在保
P202304991,赵军,男,12,410402201205236000,城乡居民,郑州市,2021-07-26,在保
P202300362,宋俊杰,男,77,410106194705275031,城乡居民,鹤壁市,2021-04-11,在保
P202302184,马杰,男,74,410302195005090706,城乡居民,洛阳市,2020-03-12,停保
P202301135,袁秀英,女,45,410104197906217369,城镇职工,焦作市,2022-07-30,在保
P202303957,蔡文彬,男,48,410302197612083412,灵活就业,周口市,2021-08-05,在保
P202302156,程建华,男,38,410102198605275686,城乡居民,开封市,2021-10-09,在保
P202301831,马超,男,62,410106196208102046,灵活就业,开封市,2020-08-21,在保
P202301054,张涛,男,54,410105197007235592,城乡居民,周口市,2022-02-12,在保
P202302461,丁萍,女,51,410502197308135600,城乡居民,焦作市,2023-11-07,在保
P202300023,萧娟,女,51,410103197308268828,灵活就业,洛阳市,2020-04-13,在保
P202302067,吴晨曦,男,6,410103201811229957,城乡居民,信阳市,2021-08-08,在保
P202301654,苏志强,男,43,410102198103013358,灵活就业,南阳市,2023-03-09,在保
P202302639,曾美琳,女,31,410104199306086500,城乡居民,驻马店市,2021-07-28,在保
P202303277,谢斌,男,71,410302195303231353,城乡居民,鹤壁市,2020-05-07,退保
P202303882,萧波,男,53,410105197103108704,灵活就业,驻马店市,2021-05-03,在保
P202304111,许美琳,女,70,410702195402025310,城乡居民,安阳市,2020-08-12,在保
P202302469,周艳,女,62,410402196211036199,灵活就业,驻马店市,2020-11-01,停保
P202302326,程超,男,62,410302196203148754,城镇职工,信阳市,2021-10-14,在保
P202300461,邓秀兰,女,85,410102193912174393,城镇职工,平顶山市,2022-09-14,在保
P202301068,薛子轩,男,70,410402195411217965,城镇职工,开封市,2021-05-05,在保
P202300088,吕紫薇,女,55,410402196901072738,城乡居民,开封市,2021-08-12,在保
P202301431,魏嘉伟,男,55,410102196903047003,城镇职工,郑州市,2022-02-19,在保
P202302700,傅慧,女,73,410105195101278953,城乡居民,郑州市,2020-11-06,在保
P202300283,于军,男,78,410105194605280337,城乡居民,安阳市,2021-12-14,停保
P202302484,韩敏,女,36,410104198812185998,城镇职工,平顶山市,2023-08-26,在保
P202300463,马文彬,男,37,410302198705070050,灵活就业,周口市,2022-12-06,在保
P202300213,袁桂英,女,67,410103195703054885,城镇职工,漯河市,2021-05-23,在保
P202303871,袁淑珍,女,24,410502200007257568,城镇职工,许昌市,2022-12-04,退保
P202301369,刘浩然,男,42,410104198208271643,城镇职工,南阳市,2020-11-22,在保
P202300235,罗晓红,女,88,410105193612047647,城镇职工,漯河市,2021-05-11,在保
P202302826,宋天宇,男,80,410105194411209399,城镇职工,驻马店市,2024-04-02,在保
P202300598,曾秀兰,女,32,410105199209069977,城镇职工,南阳市,2020-05-15,在保
P202304465,郭莉,女,39,410402198506149740,城镇职工,平顶山市,2022-10-20,退保
P202302251,袁鹏,男,47,410402197705051283,城乡居民,焦作市,2021-07-10,在保
P202304109,萧雪,女,46,410106197806278106,城镇职工,鹤壁市,2021-11-19,在保
P202302284,何静,女,32,410102199211266127,城镇职工,开封市,2021-04-10,在保
P202300663,萧紫薇,女,49,410302197503268925,城镇职工,商丘市,2022-08-08,在保
P202300795,谢梦瑶,女,30,410104199409148063,城乡居民,开封市,2022-05-28,在保
P202302286,张超,男,58,410103196601152080,城镇职工,鹤壁市,2022-10-21,在保
P202304765,韩诗涵,女,32,410103199211111981,城镇职工,信阳市,2022-02-14,在保
P202303259,邓飞,男,71,410103195308106130,城镇职工,平顶山市,2022-01-13,在保
P202302551,韩凤英,女,21,410702200312134256,城乡居民,南阳市,2020-06-08,在保
P202303700,曾秀兰,女,45,410402197904030894,城镇职工,周口市,2021-02-25,在保
P202300780,徐晨曦,男,61,410402196308160207,城镇职工,周口市,2021-05-11,在保
P202304770,袁浩,男,64,410502196009022951,城乡居民,安阳市,2023-08-02,在保
P202303495,程浩然,男,59,410106196509237433,城乡居民,平顶山市,2022-02-09,在保
P202303354,蔡梦瑶,女,51,410702197304090309,城乡居民,周口市,2020-06-23,在保
P202303263,杨天宇,男,33,410502199106267091,灵活就业,驻马店市,2021-05-27,在保
P202304885,徐国强,男,61,410302196305270999,城乡居民,周口市,2024-04-13,在保
P202300686,程语嫣,女,62,410202196202197746,城乡居民,洛阳市,2020-01-14,在保
P202303415,吕永强,男,40,410105198408049406,城镇职工,安阳市,2024-04-28,在保
P202302803,叶静,女,56,410105196810124101,城乡居民,开封市,2024-02-28,在保
P202304473,贾文博,男,73,410402195108204476,城镇职工,郑州市,2021-11-01,在保
P202302172,萧莉,女,48,410202197603188826,城镇职工,漯河市,2022-05-16,在保
P202303751,张秀英,女,39,410102198510276293,城乡居民,开封市,2023-07-18,在保
P202301851,胡波,男,38,410106198610130931,城乡居民,漯河市,2020-11-19,在保
P202300488,曹玲,女,30,410702199401131012,城镇职工,郑州市,2021-03-17,在保
P202301689,傅志强,男,55,410105196909073873,城乡居民,驻马店市,2023-08-19,在保
P202302231,梁磊,男,37,410502198711127104,城乡居民,焦作市,2022-10-23,在保
P202304940,苏丽,女,24,410502200011160382,城乡居民,焦作市,2020-11-04,在保
P202302321,曾斌,男,57,410502196701125778,城镇职工,商丘市,2021-04-17,在保
P202300783,于国强,男,56,410103196805214277,城镇职工,洛阳市,2022-10-10,在保
P202300522,沈海涛,男,59,410402196509207189,城乡居民,安阳市,2020-04-10,在保
P202300523,王嘉伟,男,38,410402198602158200,灵活就业,焦作市,2023-02-16,在保
P202302896,袁永强,男,95,410104192906173823,城镇职工,安阳市,2022-05-06,在保
P202304031,魏慧,女,65,410302195910088399,城镇职工,商丘市,2020-03-07,在保
P202302399,阎霞,女,53,410105197107277184,城乡居民,鹤壁市,2022-11-10,在保
P202302208,赵涛,男,56,410302196810027618,城乡居民,信阳市,2020-06-03,在保
P202303906,贾淑珍,女,44,410302198002198815,城乡居民,开封市,2021-07-02,在保
P202303623,马梦瑶,女,14,410502201010238364,城乡居民,许昌市,2021-09-06,在保
P202303811,沈萍,女,32,410402199209056078,城乡居民,驻马店市,2022-09-25,退保
P202302880,沈文博,男,46,410102197807124075,城镇职工,许昌市,2022-11-02,在保
P202301512,郑紫薇,女,46,410402197811184175,城镇职工,南阳市,2020-06-26,在保
P202301883,杨杰,男,27,410103199702129328,城镇职工,鹤壁市,2021-05-29,在保
P202300652,薛强,男,70,410104195403260297,灵活就业,驻马店市,2020-08-25,在保
P202302844,梁萍,女,28,410702199610060362,城镇职工,新乡市,2022-09-10,在保
P202303814,张娜,女,51,410402197303104246,城镇职工,新乡市,2023-04-11,在保
P202300370,程嘉伟,男,36,410104198810260083,城镇职工,安阳市,2023-05-30,在保
P202304386,邓伟,男,42,410702198204150695,城乡居民,洛阳市,2023-07-03,在保
P202300119,黄永强,男,70,410104195401128083,灵活就业,周口市,2021-10-25,在保
P202303886,马海涛,男,59,410103196503272092,城乡居民,洛阳市,2022-02-18,在保
P202303097,唐艳,女,68,410105195602170497,灵活就业,新乡市,2023-04-20,停保
P202302217,许美琳,女,42,410106198212208218,城镇职工,漯河市,2022-04-27,在保
P202303613,冯欣怡,女,46,410202197811223381,城乡居民,周口市,2020-02-20,在保
P202301614,张玲,女,48,410302197610219881,城镇职工,信阳市,2022-05-04,停保
P202304074,邓辉,男,47,410202197705032970,城镇职工,驻马店市,2023-07-25,在保
P202300963,陈桂英,女,53,410202197106252792,城乡居民,鹤壁市,2021-04-07,在保
P202302511,胡伟,男,58,410104196610118058,城乡居民,鹤壁市,2022-03-22,在保
P202303618,萧伟,男,44,410106198008021132,城乡,焦作市,2023-12-12,在保
P202302881,魏霞,女,9,410502201506216726,城镇职工,焦作市,2021-05-18,在保
P202303514,曹波,男,18,410302200606204034,城乡居民,许昌市,2021-11-16,在保
P202303095,何莉,女,34,410302199007175276,城镇职工,信阳市,2022-02-02,在保
P202302416,董文彬,男,54,410103197009145855,城镇职工,信阳市,2020-11-09,在保
P202304702,吕娜,女,23,410502200105181688,城镇职工,洛阳市,2022-07-01,在保
P202304281,阎强,男,87,410106193706076058,城乡居民,郑州市,2021-07-13,在保
P202302186,黄娜,女,77,410502194709011387,城镇职工,新乡市,2020-01-17,在保
P202304363,林娟,女,54,410105197006218499,城镇职工,信阳市,2021-05-24,在保
P202302568,苏婷,女,61,410106196303117797,城镇职工,鹤壁市,2020-04-18,在保
P202302038,萧雪,女,40,410402198407025798,城乡居民,信阳市,2021-03-17,在保
P202304306,冯婷,女,21,410702200301223383,城镇职工,南阳市,2023-08-22,在保
P202300773,郑霞,女,61,410502196301047587,城乡居民,开封市,2021-01-08,在保
P202301285,罗玲,女,35,410402198911150302,城乡居民,周口市,2023-04-12,在保
P202304650,叶淑珍,女,45,410502197909236916,灵活就业,新乡市,2024-02-16,在保
P202304786,郭美琳,女,44,410202198002286283,城镇职工,周口市,2020-09-10,停保
P202304622,卢明,男,81,410302194306025814,城镇职工,商丘市,2023-08-03,在保
P202301415,卢飞,男,38,410502198601029894,城乡居民,南阳市,2021-01-20,在保
P202301235,卢玉兰,女,35,410202198908256865,城镇职工,许昌市,2022-05-18,在保
P202303478,郑雨彤,女,12,410106201204070709,城乡居民,平顶山市,2023-06-08,停保
P202300436,薛波,男,51,410502197305211474,城乡居民,商丘市,2024-02-02,在保
P202301675,何辉,男,79,410104194503024377,城镇职工,鹤壁市,2021-02-24,在保
P202300366,刘晓红,女,42,410105198205128437,城镇职工,驻马店市,2022-03-23,在保
P202304906,宋超,男,66,410202195811145120,灵活就业,许昌市,2023-11-09,在保
P202300232,刘雪,女,53,410302197109171376,城镇职工,新乡市,2021-06-06,在保
P202304312,沈志强,男,18,410103200606162514,城乡居民,平顶山市,2020-06-26,停保
P202300148,苏海涛,男,26,410202199802186946,城镇职工,安阳市,2021-05-31,在保
P202304444,郑斌,男,62,410502196201166398,城乡居民,开封市,2021-03-02,在保
P202300408,张晨曦,男,47,410104197712247386,城镇职工,洛阳市,2021-06-04,在保
P202302091,陈萍,女,55,410202196904266987,城乡居民,信阳市,2021-06-11,在保
P202300087,梁敏,女,66,410302195809270018,灵活就业,信阳市,2022-04-26,在保
P202300845,周强,男,52,410402197201106256,灵活就业,洛阳市,2020-07-27,在保
P202301032,傅涛,男,19,410102200504090879,城乡居民,周口市,2020-04-01,在保
P202302684,贾建华,男,63,410402196112246531,城乡居民,许昌市,2021-02-27,在保
P202304609,林明,男,62,410106196207257192,城镇职工,洛阳市,2021-09-28,在保
P202302779,魏明,男,48,410106197603163705,城镇职工,信阳市,2022-02-14,在保
P202303296,宋飞,男,30,410302199409207433,城镇职工,周口市,2022-07-10,停保
P202302907,林欣怡,女,42,410202198205048018,城乡居民,许昌市,2021-01-11,在保
P202300856,郑伟,男,39,410104198505151999,城乡居民,漯河市,2024-04-16,在保
P202300079,贾萍,女,51,410102197304107234,城乡居民,许昌市,2022-07-18,在保
P202302248,丁佳慧,女,26,410202199812264092,城镇职工,鹤壁市,2020-09-23,在保
P202304616,李建国,男,44,410402198009173187,城乡居民,信阳市,2023-02-27,在保
P202303730,叶涛,男,8,410102201605269833,城乡居民,驻马店市,2020-07-26,在保
P202304088,丁勇,男,51,410702197302089089,城镇职工,安阳市,2021-05-03,在保
P202302969,黄浩,男,17,410702200707040191,城镇职工,信阳市,2021-12-13,在保
P202302280,贾玲,女,58,410105196604228889,城镇职工,鹤壁市,2021-11-06,在保
P202302650,郑浩然,男,66,410105195802272369,城镇职工,开封市,2022-10-21,在保
P202304202,谢思琪,女,30,410402199408152174,城镇职工,漯河市,2024-01-19,在保
P202303947,蒋勇,男,59,410106196502170232,城镇职工,鹤壁市,2021-07-22,在保
P202303497,沈晓红,女,64,410103196010085119,城镇职工,平顶山市,2021-02-08,停保
P202302177,张鹏,男,21,410104200305077317,城镇职工,新乡市,2022-03-31,在保
P202300425,曹佳慧,女,61,410202196302267245,城乡居民,驻马店市,2021-03-26,退保
P202300393,吴秀英,女,26,410103199812241034,城乡居民,商丘市,2021-04-18,在保
P202304775,周娟,女,8,410105201607124578,城镇职工,新乡市,2022-06-24,在保
P202303484,袁勇,男,48,410106197610280463,城乡居民,新乡市,2020-08-28,在保
P202300105,沈文博,男,47,410102197710245084,城乡居民,平顶山市,2021-04-16,在保
P202303033,程强,男,58,410103196610239255,灵活就业,驻马店市,2022-04-01,退保
P202302623,胡建国,男,51,410103197306288112,城乡居民,开封市,2021-04-14,在保
P202303201,周永强,男,53,410702197109196323,城乡居民,郑州市,2023-11-07,退保
P202303896,袁霞,女,68,410702195608027510,城镇职工,驻马店市,2023-09-03,在保
P202301949,贾秀英,女,70,410102195402221382,城乡居民,信阳市,2021-10-04,在保
P202301460,,男,62,410105196204027341,城乡居民,南阳市,2021-10-18,在保
P202303324,曾波,男,54,410106197006061921,城乡居民,鹤壁市,2023-03-18,在保
P202302861,沈婷,女,40,410106198406259310,城镇职工,商丘市,2021-11-17,在保
P202302760,刘浩,男,61,410104196310252009,城镇职工,郑州市,2023-11-28,在保
P202304839,邓雪,女,74,410104195002091258,灵活就业,洛阳市,2020-03-21,在保
P202301588,徐文博,男,43,410402198102084792,城镇职工,漯河市,2023-10-09,在保
P202303733,林静,女,13,410106201106233885,城镇职工,洛阳市,2022-11-10,在保
P202301732,陈娜,女,43,410302198109070761,城镇职工,商丘市,2021-01-30,在保
P202304814,赵敏,女,35,410202198910152237,城乡居民,开封市,2021-11-03,在保
P202303787,沈艳,女,55,410103196907242725,灵活就业,商丘市,2023-10-04,在保
P202303755,吴思琪,女,37,410302198702268717,灵活就业,周口市,2021-06-25,在保
P202301792,梁勇,男,52,410502197211244646,城乡居民,漯河市,2023-09-08,在保
P202302356,马建华,男,54,410106197005252731,城镇职工,平顶山市,2022-10-13,在保
P202301941,唐文博,男,55,410502196907027636,城镇职工,信阳市,2021-01-31,在保
P202300703,魏军,男,37,410502198712163759,灵活就业,开封市,2022-06-19,在保
P202302443,谢志强,男,26,410402199801079286,城乡居民,驻马店市,2022-04-01,在保
P202304461,彭浩然,男,71,410105195312084670,城乡居民,漯河市,2021-01-03,在保
P202300497,罗娟,女,31,410106199308211292,城镇职工,驻马店市,2020-12-15,在保
P202300465,许秀兰,女,47,410702197705224063,城乡居民,南阳市,2023-02-04,在保
P202303102,袁子轩,男,65,410702195910188633,城乡居民,周口市,2022-10-12,在保
P202304378,阎国强,男,86,410502193808166229,城镇职工,新乡市,2022-03-20,在保
P202300173,李勇,男,48,410402197601050683,城乡居民,平顶山市,2023-08-14,在保
P202304457,彭秀英,女,29,410502199507151698,城乡居民,信阳市,2022-09-10,在保
P202304846,李宇航,男,59,410102196501011576,城乡居民,平顶山市,2022-08-17,在保
P202302541,傅紫薇,女,37,410102198703198491,城乡居民,焦作市,2023-02-19,在保
P202304810,薛梦瑶,女,42,410502198202277763,城镇职工,平顶山市,2022-11-03,在保
P202303011,蔡梦瑶,女,48,410105197602217807,城乡居民,平顶山市,2021-04-29,在保
P202302261,赵文彬,男,57,410702196710209340,城镇职工,洛阳市,2020-07-02,在保
P202302113,傅晨曦,男,50,410502197410136893,城镇职工,新乡市,2022-09-17,在保
P202300901,高伟,男,56,410103196805087556,城乡居民,平顶山市,2021-05-13,在保
P202301447,黄永强,男,40,410402198402250402,灵活就业,漯河市,2022-02-19,在保
P202304951,郑佳慧,女,54,410702197010219890,城镇职工,商丘市,2022-03-25,在保
P202300742,郑斌,男,26,410502199812114640,城乡居民,平顶山市,2020-04-16,在保
P202302294,何建国,男,35,410502198907196953,灵活就业,开封市,2020-04-27,在保
P202302453,韩芳,女,48,410302197602264302,城镇职工,安阳市,2023-01-14,在保
P202302806,蒋淑珍,女,18,410106200605264006,灵活就业,开封市,2022-10-09,在保
P202304129,马晓红,女,36,410102198805029862,城镇职工,焦作市,2022-02-11,退保
P202301207,魏伟,男,37,410103198712119345,城乡居民,平顶山市,2024-04-17,在保
P202300510,邓永强,男,35,410402198907229844,灵活就业,漯河市,2021-10-23,在保
P202304197,何文博,男,69,410102195510234077,城乡居民,洛阳市,2023-07-19,在保
P202302673,梁伟,男,54,410702197003194285,灵活就业,南阳市,2022-12-29,停保
P202302860,何莉,女,53,410104197104107103,灵活就业,焦作市,2023-06-04,停保
P202303401,贾超,男,58,410104196602205225,城镇职工,平顶山市,2023-04-06,在保
